User-ID,ISBN,Book-Rating
52614,0380776847,10
20115,0064400018,0
183123,0871136791,5
182085,0440409918,10
233430,0553577387,8
262219,1575667347,0
92979,0816742537,0
271284,0671415700,0
227889,0425076695,8
72352,0821764438,7
10314,0061009059,0
166409,1569472122,8
187145,0385285965,8
165308,1572972726,0
112026,0452282152,0
188010,0373709633,0
132083,0385041144,0
55454,0060162546,10
147625,0345348109,9
220892,0890094004,7
11676,0679457224,10
11676,0452278244,0
268026,0374100128,0
1667,8804332247,5
82893,0195012690,0
236855,0590318381,0
159429,883847821X,0
159858,0809244748,6
174791,0671040693,8
224764,0312848846,2
102359,0717282163,10
223620,060980877X,4
18650,0439137411,4
211426,0553212540,0
42948,1572972009,0
241198,349911805,0
136903,8402070272,9
35859,0590846280,0
153718,0061098027,0
220626,0515094773,0
23475,3425033921,7
77940,0380785625,0
76942,0451185358,0
225986,0340850841,0
250645,055329783X,0
189334,0671657135,0
238266,9074336361,5
171118,0679768068,0
6242,1861590466,5
81492,158348096X,0
6789,006000469X,0
2891,0452283868,0
171235,3257231393,8
108352,0375758275,8
56447,0451183746,7
238781,0375415351,0
249557,0786860510,8
228727,0241142032,6
162639,0595006019,0
100906,0060012781,0
245827,0590446525,0
3757,8422675498,7
198982,038542017X,0
234623,0345355245,0
6092,0006367534,0
76942,0425161722,0
31013,0515133302,5
189334,0425136981,0
243058,1563893339,10
62680,0425135462,8
84731,0385505833,6
96416,0440212561,0
11676,8495971410,0
177458,0425151867,0
74106,0515131016,8
238781,0373707193,0
275970,0452280583,0
207782,042514772X,8
230708,0440236053,0
190925,0373262736,0
117539,0684718634,0
75595,0671039784,0
238781,006109921X,0
125558,0142001325,0
13080,0345448995,8
244995,1841953717,0
48494,0425100626,0
241064,1841125644,0
91103,0671041789,9
89922,1895688426,8
266226,0440995779,0
213350,0824049896,0
11676,0722532938,8
86641,0345298128,0
100119,0486268780,0
199865,0671025341,7
152645,0140361111,0
190844,0399140204,6
23288,0553542311,7
131046,0373872062,0
97324,B0000243C2,9
168690,3404257006,0
57314,0805425551,10
55826,1573229628,9
243759,0380789892,7
32195,0809459086,0
108352,1401088945,0
61119,0451526929,0
182053,0440460751,10
122881,1854142275,0
213109,0393047423,5
67187,0312978375,7
194669,0451403703,0
235935,0312190328,7
191845,0345418778,0
113817,0312278527,0
135149,1555472443,0
37589,0451146425,5
80538,0316769533,0
98741,1555038891,0
43842,0452281903,0
93629,0425082229,0
236283,0843923954,0
208568,0786806532,0
63917,0446356573,7
43806,0449207463,0
10512,0553283588,0
258534,0393319296,0
30711,0140036202,0
235303,2070408507,10
86583,3453162218,5
159040,059010991X,0
78973,0836217446,9
272786,0465017606,0
172030,0373705883,0
234623,0345413865,0
238179,0440205093,4
170229,0062510258,0
224525,087100240X,10
127131,0385484518,0
20501,0439064864,7
134029,0451210158,9
11676,0345433165,0
136858,22.40.25.49,0
150043,093527829X,0
76352,0843925558,0
11676,0743437640,3
251422,080411868X,10
118542,055325846X,0
173415,0395869463,0
83671,0345311884,0
50092,0671000314,0
41111,0375412530,0
141902,0451209451,8
16795,0451522222,5
182085,0373765851,0
43246,0312977026,0
182414,0553208225,0
107453,0440206154,0
36609,0142000159,0
243967,0345288866,0
15418,8437605601,7
233917,0942237064,10
246448,0393312917,0
99955,0553579290,0
271959,0441805973,0
47433,155166884X,7
46269,067151914X,5
36606,068419337X,0
163512,0060930535,10
112884,8872265789,7
11676,2707316865,0
129563,0525451331,0
51450,0440223806,0
25966,0061097314,9
163973,0671027573,7
206567,0891098534,0
86202,0340520825,0
110214,0345323831,5
187626,0861888952,0
235935,0440228433,9
235117,0892747994,0
34300,0553267094,0
147847,0373196075,0
167349,0446364800,0
97694,1570717257,0
40680,0452281202,0
155219,0446519871,0
36554,0140072691,0
189666,9070066602,7
100227,043935806X,10
93092,0553158244,0
69042,0671559273,0
153662,0553250027,0
208058,037582233X,10
209516,034056332X,9
219803,8432068012,0
31315,067166946X,0
26664,0552142379,9
28035,0425166929,9
188171,0679415696,0
115120,0028609867,0
164518,0743225082,8
271284,0515077291,0
138441,0843952008,0
31315,0425169693,9
78973,0312192789,7
135213,044020562X,0
232131,0805054898,0
145641,0395083567,9
56399,0006750125,0
242824,0515120782,0
235105,0316104965,0
170092,0060931418,7
181928,0553229680,0
187948,034530974X,0
105517,0394561619,2
219546,0425162621,0
40885,0553375407,10
69042,0440343194,0
170792,0396073964,0
186570,082172004X,0
127914,0373250142,0
111133,0452276977,0
180919,0531113159,9
55492,0373036094,0
236283,0373167555,0
7958,0060559128,0
39773,0448060043,0
13217,8475967175,5
114988,0446600253,0
78007,0553118455,0
241011,0253331234,0
268330,0451204514,0
144241,0671868837,0
30972,0446603422,0
142623,0140275010,0
176835,0805055347,0
38703,0060915544,9
172512,0440236673,0
79590,3442445876,7
6781,0345426037,0
142772,0373707576,5
81977,0064407667,7
71853,0060931418,0
159283,0743410327,0
156269,0139332502,8
15957,0380813165,0
135873,0525935037,0
70052,0743411471,0
154354,0440222311,0
208568,0812531108,0
53430,0451142934,0
112026,0743469801,0
207953,3791535323,7
123597,0684839571,7
175003,0553581023,0
37567,0373832370,0
104168,0898796539,7
135609,0380721457,6
166753,1563991640,6
221445,0679736042,0
50730,0312963211,0
187029,0553565370,0
53117,0446310786,10
212898,0525451048,0
84729,0440222702,8
142942,8401442435,3
278418,0553104225,0
11676,0449006840,0
211847,0385337434,6
34987,0515124621,8
201768,0743435362,0
248547,0553280368,0
271245,0425185400,0
264637,0373168705,0
131402,1877178667,0
226965,0425152499,7
210035,0449223515,0
182295,0670835218,0
102676,0786880252,9
60244,0679750703,0
247840,0385333412,0
138220,0590939882,0
259629,0440164842,10
265313,0440224764,0
203900,0440713692,10
265313,0345357019,0
142121,0446322180,0
200196,0553803409,9
180522,0380813815,0
38555,3426701650,3
98391,1575668238,8
151806,0446307270,0
235237,3426195186,0
251843,0762703180,10
169538,0877738807,10
185468,0060958111,0
130157,0671534742,0
209875,0756401356,0
210077,0684867621,9
37644,0061057894,7
73394,0425195244,0
95359,0446527750,0
56271,0099664313,0
49460,0609607820,10
233263,1863252088,0
245816,0971880107,0
145449,0440126894,0
49043,8838916683,5
9141,0316780375,0
13082,0380634384,0
234828,0553565559,7
181212,0553095153,0
241357,080411109X,0
56823,972104721X,8
3363,0689710550,0
31468,0515094773,5
155650,0965080714,9
259367,0006512135,5
153662,0449005178,10
31134,0965987302,0
170518,0805791280,0
50849,1561445800,0
154319,887122647X,0
73651,0671577956,0
225087,0440198577,7
2313,0020442602,9
3544,0385337272,8
55493,0802803717,5
90075,0446607711,0
86895,1580624308,5
149140,0373240007,10
64625,0395883245,4
27703,1401042627,5
27812,0060738197,0
69355,0816736510,0
228998,0345435620,0
115120,0446364266,0
88243,0590629816,0
7312,0553285785,0
193458,0133380130,7
182403,0747255970,0
69211,0130362298,7
23571,0804105820,0
240793,8804517891,8
35859,0399147586,0
167722,0812521331,3
253556,0140265686,6
36836,1882591151,0
35859,0425178234,0
199416,0385426070,0
242626,0964408406,7
133935,0425133540,0
230522,0345428064,0
27551,0373613040,0
170595,0385507607,0
264543,0446310786,0
82511,0451206835,0
110934,1564581853,10
244685,0451205804,8
273113,0373218400,5
212645,0060205547,0
167349,0743418131,0
23871,0786861347,5
127233,1575663929,0
222296,0449207145,8
177432,0811212831,5
52323,3492107001,10
156971,2253025488,6
11601,0671465430,0
21155,3596218098,0
244662,0380730375,0
139254,1878533061,7
35050,0345373529,0
135149,0451408810,0
60980,9044924958,0
77989,067169507X,0
96174,3453159071,2
257204,0345334299,0
40943,0345432479,0
99441,0811201880,9
107244,0446601640,0
212965,0821770322,7
102322,3596214572,0
83671,0679749772,9
23902,0753102951,6
245827,0671297880,0
227447,0811809102,0
43246,0060973684,0
80408,0786865334,5
60244,0375411518,0
227705,0770427103,0
49168,0440234743,9
3923,0375726446,5
37311,0515135739,0
212268,0671039938,5
126367,0060931671,9
189334,1573226971,0
224764,0452278848,0
212645,0142004006,0
93483,0933216785,5
29117,8804509473,8
170742,0373272960,0
76626,0140430377,0
88686,0312023847,5
47434,1591961017,10
195694,006108199X,0
245963,0449910644,0
103811,0375502238,6
19011,185723457X,9
98391,1551669382,8
278418,0307100359,0
212898,0380763508,0
269760,0312246560,0
114444,0446608890,0
172742,0425151379,0
118434,1576732681,0
226926,0345442822,7
118533,0451519124,7
149069,0671673645,9
231857,0312857675,0
156300,0312971435,0
110912,0380973464,0
51165,0451174399,0
71900,0345333926,0
14897,055321005X,0
153662,0505524295,6
262208,0590956175,0
16795,0380724472,7
123503,0062513125,9
223201,0385475721,8
168387,0733514421,0
215225,344242366X,3
96448,059043568X,5
116931,0590404881,0
78783,038533334X,0
30711,0140361278,0
83443,0892966882,9
166017,0743457463,7
21751,0446359866,0
56399,0345423496,0
203764,0345380371,8
115537,0307624773,0
3599,0738203548,0
213207,0345316606,9
217318,0425161994,5
125878,0880381000,0
245667,0375703845,0
57697,0553351397,9
226031,0449133842,0
56959,042516098X,0
58067,8408037919,6
190925,1551666936,0
144432,0060958022,7
232131,0446611247,0
86947,0823013677,10
131350,0962687499,0
208829,0812522494,0
142426,8804447869,4
182101,0590939955,10
133747,0698119347,0
247868,0060139145,8
91103,0786869216,6
46197,9513108147,0
270040,70993007997,7
185233,0064430871,5
235420,0446525804,0
7841,0583492081,9
101546,156025355X,0
127200,047111944X,0
135294,0440222923,0
143253,0446360716,0
21659,044651652X,10
76626,0446400157,0
240141,0449209830,6
134434,0151010633,0
242299,0872863808,0
177432,0449212602,10
169600,0836218663,0
39773,0517182459,0
92405,037570504X,0
261037,0552994421,0
85801,059527840X,10
259380,0425146413,0
204672,2070373657,7
100906,0441735762,7
207596,3442722403,6
11676,0843942819,8
216386,0142001740,0
166596,0140092323,0
73681,0590353403,10
245649,067187750X,0
11676,8422686112,0
171118,0836211669,9
253852,2264010991,0
183923,0373711646,0
248718,0688151027,8
261564,0141003774,0
114368,0373790813,5
27617,0684867621,0
218552,0385315023,5
172030,0373221371,0
158791,0060175400,0
274004,0001052276,0
26544,0553287761,0
243236,0060975547,0
135149,0373032420,0
24544,0786889667,0
158714,0743428706,0
113467,1558022937,0
32955,0877286760,6
160819,0590080563,0
256402,0812502493,0
130554,0679801111,0
56447,0590406426,0
218608,0140119507,10
11676,0345328892,0
86641,0898651913,0
110029,0002113570,0
63643,0151009988,0
251613,080521030X,0
170073,0752837168,10
149908,1862300518,0
160819,1569872090,0
271284,067167398X,0
98758,0446363596,5
168144,0312976275,0
78783,0671014161,0
162177,0375701907,10
173431,0060191015,0
241523,349922576X,0
231210,0425080021,0
146382,055337969=0,6
32195,0373704682,0
173357,0440229286,0
223566,038075911X,0
225810,0671694049,0
271144,1573927481,0
235055,3596101859,8
137384,2226070109,0
202277,1591450748,0
172061,0449908798,0
163358,0804108412,0
104636,0451184734,9
175284,0399146245,10
194669,0061099716,0
11676,0316710571,8
26611,0452282829,7
160295,0312243014,7
225199,0451524381,10
217375,0345453816,9
207825,03808963602,0
225810,0553576445,0
165759,0440224829,0
63714,003300218,0
195469,0385475721,0
90320,0671799177,0
192765,044022165X,8
120860,0312204914,0
67034,0440221501,0
159033,0449222586,0
26487,1565123638,10
76499,0807015075,9
226545,0671028227,0
203347,0446530522,8
238781,0373704291,0
47711,0752826948,0
88677,0373833415,8
109783,0743232283,0
225232,1875989285,8
72992,2070331415,0
22625,0060557559,0
2977,081297106X,0
69971,0441805957,0
156747,8420538973,5
11451,006101351X,0
85287,0895871645,7
91158,0848703596,6
56276,8495787555,9
129002,1569871205,0
227654,0425189465,7
82164,055327743X,0
36836,0394578759,0
226394,0006548660,0
98741,0804102511,0
247795,0449911837,0
162689,0671027360,0
267061,0816703213,0
3321,067166607X,0
152884,0486268756,0
185254,0785268162,8
171078,0380720868,0
93047,0451458923,7
5499,0399150854,10
200408,2264037741,0
81560,0006512801,6
96798,0140284095,0
235123,042511774X,0
85426,0345350499,0
171169,221360875X,5
71940,3442245583,4
200067,8429735518,0
230522,0446604666,0
116303,1561563080,0
136010,0836218256,10
112001,0441515118,0
97324,B0000A5A1L,10
107784,0380772108,0
101851,048623231X,10
245963,0440932599,0
40519,0099521210,0
252624,0472060236,0
102647,1853260452,0
18979,0515137812,0
45879,0446604844,0
269086,0553107941,9
195374,0394473450,5
64241,1555173497,10
241548,074323359X,0
35836,0689869533,3
248850,0312927738,9
232131,0375707344,0
7346,0553157256,8
230522,0553584383,0
95914,0812566629,0
126604,0671874349,6
173951,0451184963,0
170518,0844241393,0
189005,0385299109,0
142524,0571200176,0
41831,0807062995,8
102967,044011585X,0
84146,0671878670,8
102967,0553576011,0
137587,0345455711,4
93047,0151005141,0
242309,0385296495,2
246311,1573225487,0
256402,042505943X,0
8245,037570504X,0
127429,0842345523,0
15957,0060005548,0
11676,8447315193,7
227276,0330252216,0
115234,0515094730,0
167189,0425136981,0
88733,0899193099,9
38556,0330263676,5
91832,0451527712,0
5609,0374172897,7
105769,0671041789,8
158295,0804112878,0
103304,0553271571,0
56272,0385489056,8
126492,0380754142,0
226545,037550916X,0
249764,0061000175,0
252695,0812566793,0
93047,069811972X,0
146113,0310488109,0
29117,880615060X,6
37332,0312983786,10
249384,1565049241,0
31229,0156007754,8
11676,0060987502,0
28591,0451407733,8
258534,0446608653,0
249894,0345296702,8
235105,0553050532,0
140000,0811812308,9
72992,2253031208,0
217458,0875847706,0
269236,0552144959,0
141047,0060175400,10
129358,0553578669,0
212898,0440217865,0
234828,0590464256,0
143048,0446516538,0
87555,0140096914,0
131855,0749919698,0
189747,0380711613,0
238699,0671027662,0
216444,0553233890,9
267870,03757037640,10
36836,0805010858,0
161936,014006530,0
246671,0380795604,0
227447,0812555120,0
55892,0553569074,9
57234,087701776X,10
249178,0670894508,0
91342,0373289782,0
263852,0553260855,0
76171,0595132863,0
173252,0743225325,5
170362,0060152583,8
179216,8420604461,6
215225,3453081463,0
27740,0688170528,0
42466,0679745688,0
108950,0028614496,0
170184,0330326430,0
42093,0060987103,0
225617,0345387651,0
190844,0515084891,0
168245,0821766392,0
159390,351840287,9
139742,0771061285,0
254181,0440241537,0
78553,0671744623,10
148744,0061084611,0
124988,0300093055,8
38023,0891098534,0
57006,0061092355,8
28360,0671709569,0
52584,0440142113,0
87141,0425104273,0
246933,0440236770,9
275922,0385262213,0
208788,0880016280,9
161830,9029008431,0
33832,0312960344,0
95903,037541309X,9
23902,0722157304,0
221389,0440211727,0
132083,0840755015,0
40664,8423309177,5
16795,0684814994,9
234721,0441004334,0
59687,0373702477,7
20265,0890876789,10
275970,0743228480,0
167471,0903505355,10
12388,0394726251,7
207358,0679785892,10
135626,0803725183,0
101876,0486278077,8
55993,0316969443,0
145451,0440217547,0
154773,0373262469,0
15542,3775713328,8
111953,0812695453,0
18038,1566191645,8
62426,0330020986,0
11676,0375757643,0
102967,0316780375,0
78783,0425145514,0
271935,8804422882,0
102220,0312924585,10
219729,014025448X,7
144699,0525453660,0
224800,3596144434,8
43842,0451145097,0
29259,0671625829,0
60787,071261107X,5
234828,0816716609,0
68249,8401443180,0
53846,0440221099,0
85431,0684857820,9
237900,3442731224,0
185233,006056623X,0
4845,0380805995,9
220301,0553269097,8
130792,0609601121,0
186807,1572971835,0
268013,0399134883,0
91931,0886191920,0
249902,0140185216,7
9613,0743403487,0
35376,1841950947,0
84024,0671729322,0
41841,0142800821,0
212898,0451207521,0
263344,9524591693,0
249862,0872201929,0
164061,0553581554,0
89922,0439172187,8
17058,0066211611,8
53174,0553293397,0
70415,0786242086,0
32440,0452280621,0
161993,0671835467,9
190925,0060989238,0
235914,972422219/5,8
22296,2020064626,4
173835,1562822640,0
222050,1557504199,8
163319,0340489103,8
273906,3423073217,9
81977,0375411119,0
207924,0471525871,5
211426,0609808095,0
171846,0722183852,8
153662,0553563297,0
86243,0140430016,6
85766,0385508042,4
106302,0380977311,9
76352,0553299476,0
160541,0747274371,0
266866,0786867647,0
138499,3518381768,8
102740,0451625927,10
254899,0441710891,0
140000,038572179X,10
251467,0380709198,0
60244,0375410856,0
276401,0385333919,7
20971,0380708213,0
127129,0345359844,10
95991,0345331389,7
125866,0385492758,4
33826,1573221457,0
55492,0812562852,0
24846,0380807068,0
56959,0805004602,10
90830,37466619939,0
179416,1559027835,0
18155,0805076417,0
115189,0854768599,10
73157,074343627X,0
16795,0374110131,9
134865,0395455162,7
135149,0553279718,0
55493,0671024590,8
175003,0553211757,0
225960,3453503384,0
131032,0816031088,8
245827,0812544528,0
250987,0020820852,7
18519,0446609749,0
254278,0553227041,5
112559,0399146016,0
159040,0345339711,0
226393,0971880107,0
238179,0060554894,0
237518,3446159266,6
41227,3492222463,5
232109,0425065979,0
251613,0553051024,0
136252,0312266391,0
158295,0671888587,0
200409,0894866257,6
49109,1861002238,0
197424,0449005836,6
61056,8807701251,7
212898,0425169863,0
70519,0395455170,0
125538,0394224175,0
33580,0848714512,6
77809,0425192725,0
198711,0553572091,0
162085,0671578103,7
258160,0316284955,10
246156,0446605484,0
172030,0440167531,0
33113,0345449126,10
20034,0590660543,7
187517,0446533041,8
185384,0807593664,0
46637,0786206306,0
43962,450017427,0
227447,0671708376,0
35857,1588720284,0
127429,0671510460,0
135149,0451411056,2
204864,0786890436,8
220975,033028284,4
185233,0394839102,5
155580,0910055629,5
19422,0789457075,0
3167,0140296441,0
36606,0060987103,0
216012,074345779X,7
24945,3548034020,0
70415,0061041017,0
127359,0345388410,0
187954,3442722497,5
139141,0671001701,5
35859,0345345207,0
223386,2020336553,0
160409,3100485025,0
117173,0571209769,6
157536,0761122745,0
110934,0156010593,0
169699,067942525X,0
5483,0440214041,0
9302,0671028383,0
138441,1551668289,0
55892,0805047174,0
73157,0380813424,0
172326,0553277529,0
197659,0836218981,9
103281,0451179188,0
107301,0330377108,0
91203,0767902521,0
237900,3442423074,0
59172,0590743139,0
200674,038071907X,0
116433,0886776317,7
182873,0385503954,8
115907,0395788404,7
259898,0590251589,0
169570,0385505833,4
48382,0553276328,0
139287,067972866X,7
214851,1562010719,6
127429,0517077612,0
74026,0590410539,5
174252,0330349678,0
14424,8876925066,0
177073,0439064872,0
114865,0868190810,9
55492,0553213792,0
56399,0330100459,10
76352,0821751603,0
137588,0515090174,0
52199,0553576178,0
206979,0451191048,0
48975,0425174379,9
130591,0263825353,7
98391,0312265867,10
217121,0345396359,0
68555,1576737462,0
119575,0345351584,10
129358,0843939311,0
96448,0590456474,0
129358,0515109746,0
245287,0962655678,0
190708,044040357X,0
110973,0373104863,0
4334,880435917X,0
46633,0345384350,0
80061,3596128900,0
228998,0345445686,0
23902,0140291091,8
110973,0553289411,0
190708,679883290,0
162738,0380716542,0
36606,0449224090,0
127200,0446610100,0
76360,0399137378,7
204435,0486228029,0
41634,0451150708,0
264321,380976587,6
269988,1551665964,0
112001,082175842X,0
160295,0892815590,8
115490,0345396359,0
239688,0380893002,10
72189,8476729944,7
8782,0425180298,0
111774,0747241201,6
128045,0671525743,0
121217,1594670463,0
222786,0743431014,5
36836,0806502428,0
124078,0316769487,0
213832,075730012X,0
182675,0394552016,0
184279,0060927925,4
69042,0425136981,0
78973,0671758896,9
109903,006072448X,0
264996,1586603981,0
218051,0451191153,0
236340,0380793660,0
185147,1903305039,0
115003,0345385977,0
210959,0425118703,0
212923,0374270325,0
190925,0505525682,0
156150,0026045702,0
150120,3404148665,8
56959,0690040784,0
165884,0446607193,0
197961,0696206129,8
265595,037030604X,0
211919,0020264763,0
197659,0842355715,10
246678,0099451867,0
114868,0028611926,0
226545,0553444565,0
155495,0917143469,0
259249,0763612545,0
164533,1590070933,0
225986,0708813445,0
16966,0968515215,3
228764,0446607657,0
262186,1932382178,10
11676,1568655290,0
248961,0425135063,0
206944,0061040347,0
77181,0965312410,0
119248,0515094978,8
119446,051513287X,10
254971,0446353957,0
267635,0440217520,0
159033,0425111830,0
4385,1878702823,0
272077,0553801341,7
278346,0312009941,9
130581,0385512147,0
89602,0786817070,7
33145,2070385884,0
76350,0261660748,0
251667,0684865742,8
221445,0316693324,7
87141,0312034725,9
98647,0948103302,9
12641,0312995423,6
225986,1857231430,0
28735,0954335007,8
11676,0330484915,1
93363,0028629558,8
56399,0593048784,10
234623,0553565044,0
145737,1570715610,0
235935,0671000306,0
125514,0375752404,5
52098,0892964464,8
226751,0385247729,8
230522,044652087X,0
236948,0771099975,9
36836,0449908798,0
51883,0843922893,0
115003,0878573410,8
86183,3635606316,0
67694,0517593483,0
238864,0552134635,8
252827,0434954268,10
140000,0571204341,0
44595,042518630X,0
265403,0590998315,0
117539,0394740777,0
204864,0671522795,0
112624,0451410106,0
118193,1881471578,5
118881,0224006495,0
278418,0866114041,0
51094,0440220602,0
208882,0451402502,0
128696,059035342X,10
59038,0553580221,0
61427,0064401618,5
273979,0380718340,0
274004,044023722X,0
6251,0515134457,0
124983,0060505885,8
179741,044651764X,0
93418,0385298323,5
235842,1581343973,0
98391,0373790791,8
172030,039482668X,0
220099,006019443X,8
119160,0802110282,7
137348,0375704558,6
241952,0399144706,0
265115,0451186923,0
231210,1877930865,0
274004,034016476X,10
166596,044651862X,0
219546,0425139379,7
60006,034540288X,5
250925,0679310940,0
254,0486415864,0
251422,0891414851,0
172030,0451176243,0
252375,3980750701,9
98741,0060937556,0
93047,1564142493,8
20871,8804468777,0
274144,0 7515 0976 0,0
160541,0552998087,10
83096,8521903197,8
235105,0671734296,0
38273,0899669026,10
225810,0425161862,0
175510,3423116242,0
251352,0671041789,0
35859,037316503X,0
95075,2020345536,0
178667,0515121843,0
11629,0321090934,10
153662,0382006372,0
195714,8432038237,0
35859,067101921X,0
35857,0671741195,0
227477,0140585184,8
12596,0385492707,10
278188,0590437224,0
272573,0440498058,10
230522,0446605891,0
162639,0785272836,0
68249,0671698605,0
247751,0152025057,0
85833,0553281798,9
168064,044021145X,0
256167,0440227720,0
46907,0446606812,0
23872,0810111388,7
98391,044100945X,9
193560,0345393627,9
204160,0425169693,5
201674,0449006581,0
93047,0140124039,0
114414,0452282624,0
8503,1904132073,0
201677,0375413804,0
105517,0743412273,0
190925,1551665514,0
244955,0425122123,8
88652,0788719092,0
113904,0345337662,7
60546,0743417682,5
96448,0440228174,0
263500,0446603716,0
271284,0671440470,0
269321,0373484712,0
40197,0963887505,5
177072,0446600474,0
264903,3458336818,0
114983,0575055693,0
40153,0312984979,0
64440,0385503954,0
108005,0060187263,0
94173,0831744898,5
191187,0876601972,0
242083,0375751513,9
6575,0451525116,9
257204,081257639X,0
244139,344272290X,0
49945,0889740828,8
238526,0373098324,0
20858,0971880107,0
181176,051509031X,0
210035,0373834284,0
106816,034540288X,0
189835,0439411297,5
8680,0553561057,5
223154,0345316770,0
126928,847953191,8
16966,0373240880,0
256264,0385488351,0
136735,0345452593,4
241802,1559746161,0
83671,0759229880,10
75089,0743454146,0
12569,0312291639,9
77809,0525944745,0
70183,0345402677,7
224349,0152017674,0
88283,0553757075,0
268932,0590463659,5
208591,0375502238,8
23288,0373483317,0
112914,1886093113,0
74691,0060934417,0
142973,0307263061,5
130571,067103930X,0
55548,0553281240,0
16916,0451201906,0
264317,0552547573,0
200674,0373707592,0
13273,0670885754,0
11676,0446611662,8
150968,051513287X,0
177072,0380716542,0
255489,0515130044,0
59390,0553268880,0
20738,0440904196,0
246655,0395859972,0
163676,055309775X,0
150979,0440932599,9
230522,0449205029,0
20678,0312860900,7
166596,0385312202,0
185233,0451410319,0
136763,0609809830,0
50784,0446610038,9
167243,9524590263,0
65238,0449212602,0
230522,0373114796,0
194060,8845224430,0
219546,0836279786,0
148590,0345284267,0
278188,0446327638,0
142600,1400034779,9
107214,0553249002,0
227836,1902852087,0
194600,0671034693,0
54453,0312858493,0
184562,0515134384,0
272120,0373259212,0
141032,8496246434,0
98391,059526882X,10
201017,0316109223,0
223593,0735712379,8
233294,0505524740,9
123460,0375760393,0
192230,0310516811,0
81128,3499142732,7
266940,0871401525,10
114988,0767903382,0
200674,0930323998,0
180586,0451157265,0
30711,055324700X,0
153662,0821759493,8
127505,0684870673,9
9904,3800027488,8
269438,0446611212,0
69971,039515023X,0
133567,3426604175,0
62573,0679451501,0
40943,1551660954,0
38556,055212138X,0
82893,0425067645,0
217566,0345435028,7
162001,0345369343,9
183257,0345346297,7
64041,8806142682,9
249480,0394828186,0
155147,0345257553,7
82156,0446610399,9
245410,0886777844,7
231210,0515119482,0
200196,9780440237419,8
180902,1556508190,9
85442,0312966970,0
4785,0140298479,7
200361,0553377884,0
114279,0749395850,7
56447,1573353892,0
224525,0875420036,10
2977,0520011309,10
75860,1565120612,0
133747,0590430858,6
197529,9728579063,2
213350,0671001132,0
177040,0380808307,0
129008,0440237165,0
60244,0920668372,0
22912,0804110557,5
180754,0440409411,7
266820,0590319574,8
91320,0812576330,0
271284,0446606189,0
33217,0425174425,0
26612,044922368X,0
167800,0671726889,0
15049,089480829X,8
95193,0816740593,10
234623,0316798118,0
102532,8495186071,10
246671,0380757796,0
80375,0345417623,7
1533,0312971362,0
52584,0446602345,0
250342,0590244442,8
48494,0440174643,10
234165,0385312059,7
251097,8441000034,8
75747,0749398086,0
35859,0399138625,0
123460,0061031089,0
251843,0440212561,10
232143,044023722X,7
254206,0312924585,9
35857,0671758896,0
171049,0740700081,10
38950,0451518640,0
123209,0774712619,0
208358,0451180216,9
56399,0140328777,10
124942,0553580930,0
251506,0002255103,5
18996,0448408384,5
212467,0671778730,0
268704,0843122390,0
128085,0316713902,0
11676,842266416X,6
255546,0446519790,9
217375,0804108528,0
148158,0060809833,0
119476,0060652926,8
268110,0821762141,0
19711,0425175405,0
156467,0449901009,10
102702,0446605298,0
38321,2070380343,7
56103,0590629824,8
56874,0874060303,4
16795,0446603279,0
159732,0679432477,0
175117,1551667010,0
75591,0684804018,7
111944,0156180421,7
2110,0671693816,0
208406,0440206588,9
88693,0916291456,0
48662,0425126781,5
35859,0446610100,0
251930,0553292390,8
145165,0330250493,0
222296,0743237188,7
172742,0448400618,8
141710,0375727345,0
35350,0553582135,5
156269,0192831194,9
29526,0743216393,0
190708,0307620255,0
29259,0486290271,0
126693,0553109588,7
228880,0099462516,9
103042,0340767499,2
175003,0141304278,0
236172,0345310497,0
278418,0146001184,0
2985,0843946385,1
241791,0373250258,4
114368,0385335431,5
275228,0140194436,7
234657,0876689152,9
266226,0446679453,0
123625,0590483455,0
69078,8420633135,9
39513,0385335520,0
229318,1566561086,0
144555,0385295626,0
11601,0921912951,0
146230,0399144463,6
262780,8804408154,0
121170,044100668X,0
156150,0684857618,0
209168,0688163246,0
236728,0451175824,0
106777,0671738046,3
88395,3492215688,0
205517,0060193565,0
274766,0066210852,5
14433,0061099368,0
269157,0030216664,0
11676,3778738828,0
46709,0451197879,0
83287,0380718448,9
127826,0375727345,0
148069,0440415241,0
198711,0590524674,0
83109,0553244388,6
224308,0061098795,6
126903,078686317X,8
135703,0440128595,0
224349,0394736796,0
69697,0373790562,0
115120,155773917X,0
56856,0743475232,0
273113,0515084891,5
239020,0394724399,10
63443,0312282982,8
139791,0140621229,8
26544,0441304168,0
58072,0380897822,7
148712,0312925271,0
232983,3423202327,7
278418,0446520802,0
225087,0486295303,0
43359,0380708744,0
254899,0553274813,0
195694,0345423429,8
214528,0670907596,0
46909,0743406184,9
188951,0553210823,0
19664,0312154186,0
222035,0440133688,0
200641,0385475721,8
31846,0394757572,9
52044,0805044620,0
11993,084233596X,8
93179,0140096930,0
196859,0091601614,0
265487,0671776134,8
198589,0345313860,0
69697,0373271336,0
181212,0671728032,0
250375,059048351X,0
251422,0451125290,0
111149,0446678457,0
253072,3423702222,5
24194,0679883568,0
183753,038550926X,0
97198,0373706863,0
138744,0553299514,5
83109,0340733616,0
175223,0061058297,0
11601,0451202317,0
133747,0741409100,0
30972,0553206869,0
